Cluster_Number,Node_Index,Node_Latitude,Node_Longitude,Distance
1355,2374,43.981246,-69.263148,0.0
1356,6979,41.0378,-72.0978,0.0
1357,3360,40.9617,-73.6717,0.0
1358,1054,41.471986,-70.548543,0.0
1359,3425,40.818513,-72.582723,0.0
1360,10070,40.96081,-72.13475,0.0
1361,3778,40.699708,-74.034214,0.0022444456133074
1362,6971,41.0305,-72.0731,0.0
1363,4465,41.132934,-72.316216,0.0
1364,4480,41.148853,-72.335975,0.0
1365,7479,41.01662,-73.54568,0.0
1366,6569,41.26682,-72.6113,0.0
1367,5320,38.156925,-75.15687,0.680226664265499
1368,395,41.198929,-69.987991,0.0
1369,4396,41.0837,-71.896289,0.0
1370,4370,41.068793,-72.065461,0.0
1371,6483,41.03122,-73.59428,0.0
1372,9731,40.95719,-73.03992,0.0
1373,3859,40.789409,-72.637416,0.0
1374,6985,41.01196,-72.04252,0.0
1375,4151,40.96878,-73.011704,0.0
1376,5116,38.146276,-75.977645,0.0
1377,347,41.156756,-71.539627,0.0
1378,1113,41.490298,-71.208844,0.0280333496829137
1379,4127,40.959987,-72.106958,0.0
1380,4883,39.456124,-74.268368,0.0
1381,8939,40.7671,-72.7736,0.0
1382,6588,41.25821,-72.32639,0.0
1383,11592,44.5253,-68.7975,0.0
1384,6948,41.0995,-72.257,0.0
1385,4358,41.061605,-73.883782,0.0
1386,6551,41.2512,-72.9155,0.0
1387,8800,40.6359,-73.4391,0.0053665631459901
1388,6974,41.0705,-72.0339,0.0
1389,7502,41.29504,-72.2451,0.0
1390,8956,40.81,-72.6311,0.0
1391,9673,40.81357,-73.6511,0.0
1392,4435,41.1102,-72.131766,0.0
1393,8610,40.8471,-73.9538,0.0755221435908899
1394,6197,43.083333,-70.733333,0.0
1395,8596,40.7801,-73.9325,0.0507077338159845
1396,4295,41.02885,-72.044507,0.0
1397,1920,43.294726,-70.558384,2.869409810780065
1398,8959,40.80376,-72.60212,0.0
1399,6546,41.25261,-72.82375,0.0
1400,359,41.173939,-73.056555,0.0
1401,9111,40.88783,-73.53308,0.1261600167446076
1402,5285,38.073747,-74.725904,3.196277643214448
1403,6063,40.75,-69.08,0.0
1404,6601,41.29579,-72.35319,0.0
1405,6270,41.073333,-71.935,0.0
1406,6958,41.0421,-72.2671,0.0
1407,480,41.234122,-72.403781,0.0
1408,7076,41.4617,-70.9799,0.0
1409,4078,40.936509,-72.172261,0.0
1410,7001,41.57606,-71.0726,1.5046235835361768
1411,4097,40.942563,-73.305753,0.0
1412,9108,40.90266,-73.55647,0.0
1413,605,41.277989,-72.250374,0.0
1414,7139,41.175,-72.9025,0.0
1415,7553,41.14013,-72.31252,0.0
1416,3650,40.590336,-73.515467,0.0135473523776505
1417,483,41.234238,-72.731933,0.0
1418,10548,38.90863,-76.28695,0.0
1419,4377,41.073263,-72.260488,0.0
1420,6124,40.95,-73.58,0.0
1421,6973,41.0581,-72.047,0.0
1422,1251,41.532893,-70.432529,0.0
1423,3866,40.793,-72.620034,0.0
1424,835,41.384825,-70.747096,0.0
1425,10862,37.7281,-76.2918,3.117126523603724
1426,9229,40.9871,-72.837,0.0
1427,3467,40.281722,-73.981053,0.0
1428,3757,40.665651,-74.060993,0.0
1429,6649,41.33131,-72.03482,0.0
1430,4316,41.041147,-72.036891,0.0
1431,652,41.292381,-71.984771,0.0
1432,384,41.190248,-73.00879,0.0
1433,7166,41.3039,-70.29013,0.0
1434,8950,40.7808,-72.7156,0.0
1435,4429,41.105563,-72.178622,0.0
1436,4284,41.023891,-72.051559,0.0
1437,3836,40.765552,-72.721846,0.0
1438,4290,41.027098,-72.027277,0.0
1439,3834,40.760211,-72.738444,0.0
1440,8605,40.767,-74.0067,0.0006739864818986
1441,4070,40.931569,-73.33767,0.0
1442,10710,37.3335,-76.367,0.0
1443,687,41.303229,-72.007467,0.0010682567575279
1444,4014,40.910708,-73.58893,0.0
1445,9931,40.61694,-73.5622,0.0037685872684612
1446,8954,40.8166,-72.6227,0.0
1447,2950,44.382017,-68.194385,0.0
1448,4461,41.130363,-72.107801,0.0
1449,9176,40.7873,-73.8631,0.1328059909123924
1450,7914,42.40607,-70.9818,0.0154892906551517
1451,12581,43.34171,-70.48629,1.5706361346150872
1452,4294,41.028493,-72.017634,0.0
1453,7628,41.48211,-70.59665,0.0
1454,5947,40.5,-73.08,0.0
1455,6561,41.24292,-72.69907,0.0
1456,1406,41.603354,-70.208379,0.0
1457,8741,40.6116,-73.5722,0.0
1458,4106,40.947994,-73.38221,0.0
1459,4090,40.941762,-73.341085,0.0
1460,5680,37.505724,-75.229303,0.0
1461,6540,41.2405,-72.9092,0.0075231725355724
1462,8602,40.7185,-74.0228,0.0
1463,6304,40.13521,-74.75206,0.0
1464,4650,38.660183,-74.632054,0.489738942239892
1465,4326,41.045236,-72.200638,0.0
1466,7214,42.0031,-70.0926,0.0114992925108408
1467,6474,41.08741,-73.35095,0.0
1468,952,41.441632,-70.690777,0.0807542471359834
1469,3671,40.603055,-73.445533,0.2778608416610989
1470,8862,40.6841,-73.232,0.0027294688127865
1471,4357,41.060476,-71.963541,0.0
1472,7494,41.21995,-72.99981,0.018261922817708
1473,6677,41.33436,-71.93934,0.0019303576041738
1474,4457,41.126636,-72.242703,0.0
1475,353,41.16965,-72.208087,0.0014096301819949
1476,2594,44.154394,-68.500338,0.0
1477,6465,41.0538,-73.4341,0.0
1478,4334,41.047903,-73.883641,0.130078684158856
1479,6970,41.0196,-72.0869,0.0
1480,4847,39.32765,-74.41693,1.1222727184690542
1481,4378,41.073962,-71.84696,0.0
1482,3427,40.8392,-72.5553,0.0
1483,4327,41.0453,-72.251257,0.0
1484,7095,41.1175,-72.7075,0.0
1485,1035,41.465452,-71.199325,0.0
1486,1492,41.756211,-70.237635,0.0
1487,360,41.174748,-72.141819,0.0
1488,4390,41.080084,-72.063972,0.0001641950060095
1489,4074,40.93386,-73.32022,0.0
1490,6368,41.028,-73.8864,0.0
1491,6992,41.0647,-71.9612,0.0
1492,9649,40.77517,-73.88572,0.0
1493,6567,41.2627,-72.6437,0.0
1494,9945,40.63973,-73.55609,0.0
1495,6982,41.05163,-72.17079,0.0
1496,681,41.301122,-72.085679,0.0
1497,9637,40.87538,-73.9192,0.0620000975805659
1498,334,41.133774,-73.102315,0.0
1499,4330,41.047113,-71.966804,0.0
1500,4306,41.036509,-72.01427,0.0
1501,9241,39.918,-73.372,0.0
1502,9907,40.62048,-73.59695,0.0
1503,7318,42.24989,-70.93236,0.0
1504,9949,40.60435,-73.57289,0.0
1505,6461,41.02409,-73.51379,0.0
1506,309,41.08005,-73.323624,0.9518120003283108
1507,4077,40.936104,-72.19935,0.0
1508,5934,40.83,-72.0,0.0
1509,4353,41.056509,-72.082808,0.0
1510,6597,41.316,-72.1951,0.0
1511,4488,41.160303,-72.231348,0.0
1512,9947,40.63697,-73.54649,0.0
1513,4328,41.045564,-73.874341,0.0
1514,6975,41.0901,-72.0208,0.0
1515,4346,41.052048,-71.960314,0.0
1516,4430,41.105602,-71.900627,0.0
1517,9750,40.58022,-73.99219,0.0
1518,467,41.229727,-72.373143,0.0
1519,9662,40.82994,-73.70503,0.1098753420103401
1520,639,41.288823,-72.159092,0.0
1521,8763,40.6411,-73.5378,0.0
1522,859,41.39744,-70.266287,0.0180581876388587
1523,4337,41.048822,-71.983495,0.0
1524,579,41.263284,-72.276257,0.0
1525,3857,40.784175,-72.654079,0.0
1526,11095,36.53304,-76.1216,0.0
1527,4063,40.930434,-73.533617,0.0
1528,6658,41.3175,-71.9815,0.0011545321322682
1529,6972,41.0479,-72.0637,0.0
1530,4483,41.154564,-72.301976,0.0
1531,269,41.028958,-73.537425,0.0
1532,7593,41.44593,-70.91046,0.0
1533,614,41.280019,-69.953755,0.0
1534,802,41.357793,-70.777735,0.0
1535,2517,44.113413,-68.328404,0.0418183094530875
1536,2072,43.759494,-70.033308,0.0467505991515698
1537,2284,43.916834,-69.218459,0.0
1538,850,41.392669,-70.7413,0.0
1539,12106,43.92027,-69.71249,0.0
1540,8246,40.5588,-73.2096,0.0
1541,11048,37.603,-72.675,0.0
1542,4414,41.094962,-72.071553,0.0
1543,6550,41.2553,-72.7871,0.0
1544,7493,41.19485,-73.05173,0.0
1545,4426,41.104414,-72.066015,0.0
1546,9632,40.82359,-73.97206,0.0989380779477785
1547,3424,40.8,-72.59,0.0
1548,11761,43.71883,-70.14507,0.0
1549,1213,41.522714,-70.436808,0.0180758182633292
1550,745,41.326001,-71.723999,0.0
1551,10082,40.63175,-73.39078,0.0090506644265726
1552,234,41.266854,-72.593838,0.0
1553,4051,40.925288,-73.204078,0.0
1554,245,41.201956,-73.028286,0.0093143864114843
1555,6468,41.04711,-73.41625,0.1687499184540486
1556,4098,40.942706,-73.446068,0.0
1557,4034,40.920044,-73.250803,0.0
1558,6925,41.08204,-72.29427,0.0
1559,876,41.406844,-70.726628,0.0
1560,6599,41.2752,-72.3392,0.0
1561,654,41.292675,-72.136671,0.0
1562,945,41.438618,-69.936689,0.0
1563,1490,41.754483,-70.225853,0.0673281141296141
1564,6589,41.26719,-72.31187,0.0
1565,3629,40.574452,-73.733896,0.0
1566,4453,41.122305,-72.093227,0.0
1567,10936,37.7104,-75.8892,0.0
1568,9682,40.89189,-73.53131,0.0
1569,10058,40.76214,-72.75246,0.0
1570,3783,40.703912,-74.003692,0.0102286725773372
1571,6469,41.0511,-73.4063,0.0
1572,3962,40.870322,-73.68258,0.0152502538995203
1573,7136,41.0404,-73.0986,0.0
1574,6645,41.3091,-72.09215,0.0
1575,4512,41.292539,-73.948281,0.7995287995553664
1576,3085,44.449697,-67.580754,0.0
1577,1229,41.527739,-70.455418,0.0
1578,6952,41.1468,-72.1821,0.0
1579,3971,40.877158,-73.480988,0.0021843481865304
1580,4938,39.65179,-73.682851,0.0
1581,4652,38.67309,-74.626415,0.0
1582,6286,40.46,-73.83,0.9342231993982398
1583,6530,41.253,-72.8567,0.0
1584,3376,40.65613,-73.35816,0.0001271438653619
1585,321,41.108686,-73.247296,0.0
1586,6950,41.1141,-72.2112,0.0
1587,1133,41.496235,-71.217146,0.0
1588,530,41.24231,-72.553264,0.0
1589,10507,38.0169,-76.54082,0.4123006644233523
1590,5945,40.5,-72.92,0.0
1591,1023,41.461958,-71.421309,0.0
1592,6617,41.56063,-72.63959,0.0
1593,161,41.465247,-71.200154,0.0
1594,6586,41.2618,-72.36532,0.0
1595,3492,40.44514,-73.981411,0.0
1596,2194,43.846291,-69.185849,1.4297451504846814
1597,6915,41.14156,-72.34884,0.0
1598,8343,40.31805,-73.97373,1.0513735500801509
1599,4311,41.038331,-72.050137,0.0
1600,1174,41.512591,-70.325759,0.0324259603905518
1601,2230,43.870012,-68.874208,1.1850602927586442
1602,3841,40.769529,-72.704609,0.0
1603,4066,40.930971,-73.302796,0.0
1604,6282,40.873333,-73.47,0.0157900023784345
1605,126,41.643884,-70.159054,0.0
1606,4467,41.134295,-72.229672,0.0
1607,8951,40.7706,-72.7479,0.0
1608,3623,40.572134,-73.662346,0.0089567991157604
1609,878,41.409268,-70.22196,0.0
1610,6479,41.12012,-73.29278,0.023014997034533
1611,325,41.116022,-73.147938,0.0
1612,4093,40.942253,-73.466946,0.0
1613,3223,44.524138,-68.79934,0.0
1614,6951,41.1279,-72.1916,0.0
1615,3580,40.530673,-73.903445,0.8527647630603156
1616,52,42.897019,-70.799351,2.065909555173443
1617,10493,38.7843,-73.8149,0.1679056828200926
1618,11032,36.097,-72.658,0.0
1619,9680,40.90177,-73.54674,0.0608218931133244
1620,8944,40.7923,-72.7187,0.0
1621,1074,41.477424,-71.260633,0.0
1622,9699,40.928,-73.36595,0.0
1623,3410,40.750054,-72.842468,0.1574647144223509
1624,272,41.012016,-73.536411,0.0
1625,1138,41.497768,-70.007499,0.0025884829011685
1626,7506,41.36605,-71.96811,0.0015976719173742
1627,1136,41.496711,-70.318344,0.0
1628,515,41.239118,-72.587878,0.0
1629,9760,40.58655,-73.87434,0.0
1630,6618,41.34594,-72.38299,0.0
1631,3400,40.683,-73.047,0.4244229579292851
1632,477,41.232966,-72.822011,0.2482939032648562
1633,4023,40.91537,-73.595968,0.0
1634,3846,40.77927,-72.670915,0.0
1635,4409,41.092165,-72.133259,0.0
1636,6961,41.0901,-72.2272,0.0
1637,4325,41.044877,-71.972928,0.0
1638,9106,40.91754,-73.48993,0.0
1639,7135,41.0622,-73.1319,0.0
1640,7808,41.63907,-70.76661,0.0809790535761026
1641,7574,41.06471,-72.0979,0.0
1642,429,41.218302,-72.616727,0.0
1643,10105,40.7813,-72.75266,0.0
1644,7570,41.08701,-72.10483,0.0
1645,6682,41.33691,-71.91194,0.0
1646,4007,40.906722,-73.405949,0.0
1647,7126,41.2657,-70.9216,1.2447151838417168
1648,8315,39.54242,-74.29867,0.0
1649,7504,41.29279,-72.22713,0.0
1650,1386,41.589322,-70.222252,0.0
1651,3926,40.837974,-73.798936,0.0278698725296065
1652,196,41.350752,-71.68727,0.4861899779860197
1653,8600,40.7374,-73.947,0.0
1654,9124,40.8611,-73.6633,0.0
1655,2503,44.102615,-68.623034,0.0
1656,4922,39.57826,-73.708151,0.0
1657,6924,41.18256,-72.20157,0.0
1658,9670,40.83115,-73.65739,0.0
1659,6674,41.331,-71.95992,0.0
1660,4092,40.941871,-73.404643,0.0
1661,6453,41.24551,-73.95567,1.076300231459444
1662,1350,41.569252,-70.083733,0.0
1663,209,41.31524,-71.904272,0.0
1664,8952,40.8011,-72.6776,0.0
1665,6126,41.26,-72.06,0.5045014419255824
1666,8053,39.58363,-75.95448,0.6004993029346444
1667,4412,41.093437,-71.919061,0.0
1668,3956,40.86578,-73.935275,0.1235064231568514
1669,6998,41.061,-71.9191,0.0
1670,792,41.354077,-72.089082,0.0020103444512125
1671,7615,41.2977,-70.7775,0.0
1672,6139,41.541667,-72.551667,0.0
1673,4057,40.927185,-73.917037,0.0
1674,6514,41.1714,-73.103,0.0
1675,3993,40.898974,-72.296087,0.0
1676,7515,41.07154,-71.95933,0.0
1677,10581,38.70693,-76.22344,0.2346107131752379
1678,221,41.31483,-72.347034,0.0
1679,6117,40.5,-69.43,0.0
1680,10108,40.80331,-72.62271,0.0
1681,420,41.213165,-69.977395,0.0
1682,10498,38.9721,-74.7886,0.0
1683,6693,41.30778,-71.86133,0.5216388052956349
1684,6457,41.0548,-73.9124,0.0
1685,1176,41.512688,-70.490126,0.0
1686,4837,39.308501,-73.97364,1.7304574791367238
1687,3985,40.890897,-73.920812,0.0
1688,4485,41.159292,-72.285073,0.0
1689,1575,41.930587,-70.535573,0.1281923989673361
1690,3920,40.834161,-73.761849,0.0583846961636811
1691,6506,41.18782,-73.05319,0.0
1692,950,41.440699,-71.355043,0.0
1693,693,41.304351,-71.974691,0.0
1694,331,41.123226,-73.181771,0.0059207282069043
1695,1372,41.581021,-71.400585,0.0027864545700861
1696,4086,40.938869,-73.288571,0.0
1697,191,41.371823,-71.524357,0.0
1698,4073,40.933572,-73.49404,0.0
1699,405,41.205676,-72.106854,0.0022568785720226
1700,8937,40.7777,-72.7864,0.0
1701,5959,40.17,-73.83,0.7598385049458246
1702,7004,41.4991,-71.0471,0.169554669520811
1703,187,41.360982,-71.495215,0.0
1704,8942,40.7985,-72.7488,0.0005994251412727
1705,372,41.1813,-73.025777,0.0059149931741254
1706,7486,41.05026,-73.42408,0.0
1707,8927,40.7848,-72.82,0.0
1708,407,41.206531,-72.684987,0.0
1709,219,41.351028,-72.37981,0.0
1710,6628,41.32049,-72.18004,0.0
1711,6942,41.0974,-72.3529,0.0
1712,6002,38.0,-75.0,0.0
1713,949,41.440251,-70.810753,0.0
1714,4428,41.105125,-72.351781,0.0
1715,6141,41.77,-72.668333,0.000598733037333
1716,4329,41.045773,-72.00094,0.0
1717,4079,40.937172,-73.357117,0.0
1718,4367,41.065631,-71.960866,0.0
1719,9964,40.61776,-73.54999,0.0040096383876834
1720,244,41.203459,-73.049071,0.0
1721,7499,41.24624,-72.76014,0.0
1722,427,41.216881,-72.953748,0.0
1723,10468,38.8839,-75.059,0.1449303124071806
1724,7391,42.48439,-70.84079,0.0
1725,8935,40.7662,-72.7966,0.0
1726,570,41.259796,-72.287182,0.0
1727,660,41.294185,-71.940326,0.0
1728,954,41.442044,-71.193172,0.0
1729,7761,41.53414,-71.41356,0.2032441498367216
1730,4049,40.924252,-73.415752,0.0
1731,898,41.418069,-70.884326,0.0
1732,6994,41.08192,-71.9146,0.0
1733,6710,41.25908,-71.99303,0.0
1734,4272,41.019383,-71.926161,0.0
1735,9539,40.18003,-74.03464,0.3606149069644708
1736,8740,40.6025,-73.5693,0.0
1737,6555,41.2546,-72.72801,0.0
1738,9079,40.93458,-73.14884,0.0
1739,8592,40.85103,-73.92468,0.0711025866424652
1740,11713,43.8018,-70.04042,0.0
1741,3882,40.802884,-73.901641,0.0
1742,6630,41.34326,-72.18023,0.0
1743,1480,41.747334,-70.379691,0.0028240747229508
1744,8467,40.4928,-74.0703,0.5982807612485189
1745,9250,40.864,-71.326,0.7308533370124517
1746,9122,40.8373,-73.659,0.0
1747,490,41.235219,-72.350497,0.0
1748,8635,40.57575,-73.90709,0.2853888526846199
1749,1415,41.61024,-70.186573,0.006010237204134
1750,6565,41.25368,-72.66202,0.0
1751,4072,40.932726,-73.272446,0.0
1752,10487,38.5756,-73.1107,0.0
1753,9804,40.61502,-73.86949,0.0
1754,498,41.236951,-70.029771,0.0
1755,5922,41.08,-70.08,0.0033333333333303
1756,9147,40.8888,-73.7796,0.0
1757,6271,41.259531,-72.034329,3.275667870500676e-05
1758,7140,41.1494,-72.8768,0.0
1759,376,41.183615,-72.204558,0.0028330637126569
1760,1361,41.574915,-70.074702,0.003483189235456
1761,11119,36.11395,-76.31761,0.0
1762,7317,42.23809,-70.96868,0.4292333180604527
1763,6114,41.09,-71.57,0.0
1764,9174,40.7983,-73.7885,0.85950138272503
1765,2532,44.123344,-68.612729,0.0
1766,418,41.210928,-72.63873,0.0
1767,4427,41.104995,-72.320481,0.0
1768,3862,40.791466,-73.868575,0.3966867003777198
1769,4787,39.106993,-74.687178,0.2240142663003012
1770,4058,40.928541,-73.405197,0.0
1771,10110,40.80779,-72.61303,0.0
1772,12138,43.7502,-69.7736,0.1821010700007637
1773,4381,41.075423,-71.948532,0.0
1774,3748,40.654377,-74.065995,1.3651210177050948
1775,4936,39.640965,-73.693124,0.0
1776,348,41.159939,-73.071052,0.0
1777,9218,40.9173,-73.4138,0.0
1778,484,41.234414,-72.716112,0.0
1779,7637,41.29077,-69.96372,0.0
1780,12597,43.0586,-70.69314,0.5484344855270911
1781,375,41.183084,-70.017332,0.0
1782,3566,40.515527,-74.255987,0.0
1783,10023,40.65333,-73.4133,0.0020601592778273
1784,9714,40.92113,-73.18509,0.0
1785,9103,40.88628,-73.49067,0.0
1786,8943,40.7914,-72.7351,0.0
1787,9822,40.6005,-73.82694,0.0004844854857891
1788,443,41.221658,-72.676168,0.0
1789,9698,40.9226,-73.35286,0.0
1790,2387,43.997419,-69.233006,0.1655761787891016
1791,1366,41.578186,-70.051294,0.0
1792,7264,41.97943,-70.6603,0.5183509891071378
1793,12147,43.8212,-69.8601,0.1459196897615697
1794,9123,40.8482,-73.6613,0.0
1795,6648,41.32637,-72.03957,0.0050717908572785
1796,9706,40.93227,-73.31911,0.0
1797,2211,43.857649,-69.157094,0.0
1798,6964,41.0734,-72.1611,0.0
1799,11544,37.82125,-73.3435,0.1085196474786379
1800,10466,38.95773,-75.30262,1.6256218224103007
1801,8768,40.63615,-73.51267,0.0020838606739974
1802,7119,41.0304,-71.6157,0.0
1803,5290,38.085555,-74.865729,0.0
1804,6690,41.31825,-71.89109,0.0
1805,9708,40.92347,-73.27958,0.0
1806,230,41.252598,-72.527815,0.0
1807,9190,40.8685,-73.7472,0.1131223564592182
1808,255,41.151994,-73.218334,0.0
1809,433,41.219768,-72.68817,0.0
1810,6983,41.03675,-72.18314,0.0
1811,222,41.2654,-72.329167,0.0006682868021968
1812,11040,36.841,-72.664,0.0
1813,6917,41.15589,-72.26354,0.0
1814,8248,40.6656,-72.8364,0.0
1815,9722,40.96549,-73.10307,0.0
1816,11770,43.7179,-70.13579,0.0
1817,3617,40.570195,-73.878753,0.0
1818,4387,41.079046,-72.102963,0.0
1819,4881,39.444481,-74.274401,2.8177435936768447
1820,9104,40.8951,-73.4942,0.1371845001311995
1821,450,41.223144,-72.652284,0.0
1822,9765,40.60518,-73.90709,0.0
1823,1493,41.756683,-70.24906,0.0707215616431731
1824,7189,41.6422,-70.01038,0.0
1825,969,41.446462,-70.930916,0.0
1826,3815,40.738482,-74.089188,0.1007808304129364
1827,461,41.227491,-71.581316,0.0463248556092989
1828,822,41.370724,-70.76161,0.0
1829,8953,40.82674,-72.61787,0.0
1830,9156,40.81808,-73.8412,0.0534433633755301
1831,6949,41.1061,-72.233,0.0
1832,5944,40.58,-72.83,0.0
1833,9704,40.92171,-73.3444,0.085910468075784
1834,7641,41.26545,-70.2004,0.0
1835,5003,39.904986,-73.601548,0.0372138778298415
1836,8822,40.71709,-73.09512,0.0107691979738416
1837,644,41.289498,-72.182879,0.0
1838,223,41.258979,-72.340546,0.0
1839,994,41.453807,-70.926098,0.0
1840,4302,41.033922,-71.895687,0.0
1841,2189,43.842788,-68.88096,0.0
1842,4011,40.908748,-73.388074,0.0797980132584732
1843,8681,40.62849,-73.87268,0.0
1844,5928,41.0,-69.83,0.0033333333333303
1845,7012,41.6124,-70.9262,0.7256310737712883
1846,8688,40.6305,-73.75583,0.0134098720188334
1847,899,41.418952,-70.01253,0.0
1848,11547,36.30947,-75.97818,0.0
1849,7151,41.1122,-72.0012,0.0
1850,3826,40.750562,-72.79923,0.0
1851,8915,40.73226,-72.94475,0.0015511366799846
1852,663,41.296381,-71.905561,0.3683277472549343
1853,8923,40.69195,-73.00813,0.0
1854,2155,43.815089,-69.864397,0.0
1855,8342,40.28645,-73.9794,0.0
1856,8558,40.85487,-74.00699,0.0
1857,6521,41.18425,-73.12176,0.6553801721329323
1858,612,41.279672,-72.127163,0.0
1859,8245,40.536,-73.3971,0.0896985646484896
1860,3024,44.416724,-67.964551,0.0
1861,2377,43.984871,-69.247552,0.0
1862,8677,40.60308,-73.9123,0.0
1863,313,41.099505,-73.115277,0.0
1864,4459,41.127991,-72.263915,0.0
1865,7496,41.25593,-72.75204,0.0
1866,9650,40.80222,-73.85995,0.0610934283399285
1867,3380,40.6167,-73.2994,0.0
1868,4019,40.913645,-73.920005,0.0
1869,8924,40.7206,-72.9801,0.0
1870,7118,41.0869,-71.6793,0.0
1871,2125,43.791156,-70.081041,0.2447620056047889
1872,5298,38.103866,-74.82063,0.6472461027578423
1873,6079,43.49,-67.87,0.0
1874,8838,40.6965,-73.2229,0.0104801076449668
1875,4417,41.09559,-71.888488,0.0
1876,3951,40.860827,-73.765459,0.1556152673065385
1877,458,41.225867,-72.408374,0.0
1878,3892,40.806832,-73.931858,0.0349615838141901
1879,5935,40.83,-72.08,0.0
1880,3776,40.693795,-72.955633,0.0
1881,295,41.038274,-73.435478,0.0
1882,4055,40.926435,-73.256389,0.0
1883,10012,40.6428,-73.47581,0.1375890442384298
1884,6869,41.5336,-71.2188,0.0
1885,10106,40.78555,-72.74452,0.0
1886,249,41.188793,-73.119925,0.0042366931090152
1887,720,41.318496,-72.082895,0.0
1888,7582,41.42111,-70.86648,0.0
1889,382,41.190142,-72.171298,0.0
1890,9681,40.90012,-73.52399,0.1256496686514703
1891,6500,41.14838,-73.14921,0.0002756011610975
1892,12230,44.61876,-63.55539,0.0
1893,11733,43.69857,-70.06542,0.8609410570460774
1894,7565,41.07998,-72.27715,0.0
1895,6997,41.05436,-71.87134,0.0
1896,4397,41.084138,-72.082678,0.0
1897,8557,40.84087,-74.01171,0.0285788647878491
1898,460,41.226424,-69.963545,0.0
1899,6512,41.16509,-73.16312,0.0
1900,7251,41.126,-70.036,0.0
1901,8949,40.81252,-72.72622,0.0
1902,306,41.066221,-73.089583,0.0
1903,4645,38.632941,-74.636755,0.0
1904,6276,40.738333,-72.868333,0.1644566036010731
1905,8898,40.7454,-72.9943,0.0952439974854105
1906,253,41.112731,-73.192252,0.0
1907,10450,38.3495,-75.0921,3.1470183504934885
1908,5896,41.75,-69.75,0.0
1909,4054,40.926088,-73.497709,0.0
1910,537,41.245083,-72.038892,0.4553738295266943
1911,6280,40.953333,-73.4,0.0
1912,189,41.355054,-71.494761,0.0034393385184414
1913,6889,41.4461,-71.4139,0.0021202287939938
1914,11427,37.3171,-77.0819,0.0
1915,459,41.226335,-72.396479,0.0
1916,867,41.401958,-70.256056,0.0141196684185551
1917,10778,37.5239,-76.1728,0.0
1918,11034,36.283,-72.675,0.7669999999999959
1919,4479,41.148566,-72.240721,0.0
1920,438,41.221333,-72.720689,0.0
1921,6501,41.144,-73.133,0.0
1922,6143,41.016667,-73.596667,0.0
1923,4820,39.24766,-73.96152,0.2850412667053637
1924,4514,41.360221,-73.962638,0.0
1925,710,41.313218,-71.95172,0.0
1926,488,41.234967,-72.798408,0.0
1927,9166,40.7842,-73.8768,0.1015114399467523
1928,3994,40.899289,-73.747667,0.0
1929,7783,41.50267,-71.09123,1.5118759847296073
1930,8587,40.7767,-73.9398,0.1517836844181749
1931,3829,40.754472,-74.095152,0.0
1932,7447,41.4368,-70.7421,0.0
1933,870,41.40466,-70.969589,0.0
1934,10654,38.95196,-74.91004,3.743313940928341
1935,3106,44.458382,-67.606054,0.0
1936,243,41.213134,-73.052488,0.0030129988752452
1937,419,41.213008,-72.62677,0.0
1938,329,41.121241,-73.204861,0.0014986346749278
1939,1487,41.751928,-70.284299,0.0345133708338214
1940,6535,41.2494,-72.9428,0.0077463572083913
1941,11649,44.006,-69.36644,0.2823473157345409
1942,8946,40.7949,-72.6878,0.0
1943,307,41.066777,-73.097146,0.0
1944,789,41.351041,-71.578882,0.0116109860584728
1945,3858,40.787327,-72.66398,0.0
1946,11711,43.81151,-70.00768,0.1658229962494923
1947,4454,41.123605,-72.128633,0.0
1948,3854,40.782577,-72.680904,0.0
1949,7232,41.75786,-70.45143,0.0
1950,492,41.235727,-71.569004,0.0
1951,11436,37.526,-76.87105,1.1239537144732608
1952,9695,40.90571,-73.35995,0.0
1953,6493,41.11871,-73.22199,0.0
1954,6140,41.755,-72.658333,0.0
1955,8921,40.7396,-72.904,0.0
1956,704,41.310022,-71.965429,0.0
1957,5309,38.136191,-74.831093,0.0
1958,397,41.201024,-72.12855,0.0
1959,6233,41.28562,-70.09275,0.0
1960,1055,41.472441,-70.634753,0.0017355225265001
1961,1536,41.832352,-70.113291,0.0
1962,4939,39.654966,-74.152004,0.005511251047583
1963,3656,40.592991,-73.452335,0.0
1964,1374,41.581428,-70.22796,0.0
1965,9092,40.9072,-73.4014,0.0776064536620489
1966,996,41.454105,-70.244453,0.0050221833454738
1967,6782,41.7532,-71.3542,0.0070130217219643
1968,8884,40.63683,-73.17882,0.002375090969025
1969,8850,40.6292,-73.2907,0.0
1970,6581,41.2718,-72.4313,0.0
1971,516,41.239147,-72.611622,0.0
1972,379,41.188534,-72.194725,0.0
1973,3413,40.7542,-72.7849,0.0013918880163283
1974,4494,41.180148,-72.183667,0.0
1975,585,41.266438,-72.265225,0.0
1976,754,41.332415,-69.951837,0.0
1977,6269,40.136667,-74.736667,0.1687839461993385
1978,874,41.406603,-70.939537,0.0
1979,9246,40.541,-72.556,0.0
1980,366,41.177306,-72.153135,0.3882615281292307
1981,7133,41.0981,-73.1999,0.0
1982,232,41.254852,-72.562994,0.0
1983,6902,41.54048,-71.11065,0.8181215611370025
1984,9325,39.38635,-75.22834,0.3264023879772119
1985,4096,40.942465,-73.371883,0.0
1986,6622,41.6274,-72.62971,0.0
